NTDID,AGENCY,SSW,UZA,UZA_NAME,MODES,TOS,JAN02,FEB02,MAR02,APR02,MAY02,JUN02,JUL02,AUG02,SEP02,OCT02,NOV02,DEC02,JAN03,FEB03,MAR03,APR03,MAY03,JUN03,JUL03,AUG03,SEP03,OCT03,NOV03,DEC03,JAN04,FEB04,MAR04,APR04,MAY04,JUN04,JUL04,AUG04,SEP04,OCT04,NOV04,DEC04,JAN05,FEB05,MAR05,APR05,MAY05,JUN05,JUL05,AUG05,SEP05,OCT05,NOV05,DEC05,JAN06,FEB06,MAR06,APR06,MAY06,JUN06,JUL06,AUG06,SEP06,OCT06,NOV06,DEC06,JAN07,FEB07,MAR07,APR07,MAY07,JUN07,JUL07,AUG07,SEP07,OCT07,NOV07,DEC07,JAN08,FEB08,MAR08,APR08,MAY08,JUN08,JUL08,AUG08,SEP08,OCT08,NOV08,DEC08,JAN09,FEB09,MAR09,APR09,MAY09,JUN09,JUL09,AUG09,SEP09,OCT09,NOV09,DEC09,JAN10,FEB10,MAR10,APR10,MAY10,JUN10,JUL10,AUG10,SEP10,OCT10,NOV10,DEC10,JAN11,FEB11,MAR11,APR11,MAY11,JUN11,JUL11,AUG11,SEP11,OCT11,NOV11,DEC11,JAN12,FEB12,MAR12
0007,Lane Transit District,N,136,"Eugene, OR",VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,168","1,155","1,297","1,141","1,214","1,155","1,128","1,345","1,154","1,295","1,201","1,073","1,189","1,093","1,244","1,303","1,382","1,137","1,233","1,314","1,100","1,363","1,210",818,"1,000","1,068","1,026","1,131","1,073",986,"1,010","1,032","1,397","2,192","1,711","1,291","2,025","1,825","1,987","2,771","2,506","2,744","2,663","2,534","2,606","2,700","1,976","2,385","2,582","2,801","3,113","2,907","2,492","2,955","2,963","2,958","2,940","2,968","2,781","2,024","2,023","2,199","2,525","2,551","2,489","2,285","1,884","2,158","2,205","2,621","2,522","2,272","2,539","2,606","2,741"
0008,Tri-County Metropolitan Transportation District of Oregon,N,23,"Portland, OR-WA",CR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000","25,080","25,740","23,600","24,926","25,990","24,780","23,625","26,180","22,800","23,650","24,618","25,079","27,882","27,609","25,044","28,866","28,978","27,639","29,980","30,033","28,292","26,733","28,964","28,569","35,033","33,810","34,440","35,640","32,358","38,227","34,230","35,490","33,600","30,450",0,0,0
0008,Tri-County Metropolitan Transportation District of Oregon,N,23,"Portland, OR-WA",DR,PT,"73,301","68,415","73,204","75,759","77,337","69,919","74,022","74,554","71,286","82,289","73,452","74,401","72,382","67,468","72,578","74,070","72,155","68,701","78,574","77,446","76,884","86,293","74,277","78,214","64,137","80,080","89,094","86,440","83,394","83,411","82,199","84,958","84,280","89,533","85,366","85,802","82,684","80,503","90,658","86,732","87,033","86,406","81,679","88,247","84,734","89,132","86,278","83,103","87,104","83,431","94,336","88,485","93,271","90,316","85,615","94,207","85,955","96,757","90,032","87,094","82,002","86,490","95,454","93,168","96,475","90,805","91,536","96,187","86,283","102,214","92,311","87,690","94,464","93,779","93,391","96,804","95,067","92,315","96,892","93,087","92,113","102,355","87,828","67,130","91,825","87,280","93,132","95,584","90,545","90,675","89,416","87,693","86,997","93,035","85,198","88,848","87,705","85,217","95,972","93,657","88,760","90,207","87,962","88,959","86,731","91,011","84,613","88,910","79,236","72,557","85,255","80,585","80,379","80,492","75,965","81,534","76,666","80,462","77,851","77,630","77,570","78,768","82,573"
0008,Tri-County Metropolitan Transportation District of Oregon,N,23,"Portland, OR-WA",DT,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,260","8,510","10,253","10,132","10,057","9,040","8,588","9,076","9,428","10,961","10,258","10,174","9,421","9,534","9,753"
0008,Tri-County Metropolitan Transportation District of Oregon,N,23,"Portland, OR-WA",LR,DO,"2,137,000","1,900,800","2,109,400","2,074,200","2,310,000","2,161,000","2,123,600","2,282,000","2,065,200","2,230,800","2,113,500","2,158,100","2,154,900","2,033,200","2,221,600","2,241,200","2,346,200","2,150,400","2,193,400","2,299,300","2,174,100","2,346,000","2,052,200","2,215,200","2,106,300","2,058,300","2,293,200","2,364,400","2,659,400","2,668,600","2,751,600","2,819,800","2,635,800","2,726,800","2,556,600","2,594,200","2,591,900","2,356,800","2,707,600","2,631,700","2,662,400","2,884,600","2,864,700","2,872,700","2,769,800","2,771,200","2,452,800","2,582,000","2,537,100","2,388,000","2,796,700","2,680,500","2,856,900","3,034,000","2,911,100","3,031,100","2,755,500","2,909,100","2,551,600","2,618,000","2,787,100","2,486,000","2,933,300","2,836,500","3,064,200","3,152,100","3,053,600","3,153,500","2,699,700","3,027,600","2,839,000","2,667,800","2,767,700","2,694,000","2,915,100","3,027,000","3,158,100","3,246,400","3,457,200","2,769,900","2,985,800","3,132,700","2,707,000","2,912,000","2,737,600","2,537,600","2,879,200","2,932,000","3,030,800","3,107,000","3,232,800","3,026,200","3,166,200","3,385,800","3,015,000","2,915,800","3,364,800","3,309,200","3,799,000","3,619,540","3,658,000","3,863,080","4,040,730","3,977,400","3,677,104","3,854,695","3,552,974","3,523,273","3,541,241","3,374,196","3,792,710","3,891,960","3,966,970","4,075,460","4,152,130","4,158,670","3,877,980","3,925,130","3,574,880","3,551,600","3,258,900","3,266,400","3,502,200"
0008,Tri-County Metropolitan Transportation District of Oregon,N,23,"Portland, OR-WA",MB,DO,"5,262,300","4,978,000","5,240,600","5,532,000","5,608,700","5,080,000","5,271,600","5,240,500","5,040,200","5,766,700","5,048,000","4,850,200","5,278,100","4,970,800","5,264,500","5,482,200","5,456,300","5,073,700","5,142,800","5,030,600","5,162,600","5,744,800","4,857,100","5,050,800","5,340,800","5,186,800","5,743,100","5,637,400","5,414,400","5,329,000","5,212,300","5,145,800","5,242,000","5,587,700","5,281,900","5,205,500","5,280,000","5,083,600","5,581,100","5,472,000","5,480,600","5,333,600","5,063,600","5,303,500","5,310,600","5,634,700","5,243,100","4,890,100","5,192,700","4,892,400","5,454,300","5,243,000","5,578,500","5,323,400","5,001,500","5,309,300","5,166,500","5,651,400","5,116,000","4,889,100","5,239,700","4,886,400","5,439,300","5,358,800","5,635,800","5,188,800","5,079,900","5,244,100","4,940,000","5,604,200","5,094,900","4,897,700","5,429,000","5,317,500","5,403,000","5,647,600","5,816,700","5,505,500","5,756,200","5,673,600","5,629,900","6,152,000","5,214,900","5,213,300","5,467,600","5,205,200","5,439,900","5,631,600","5,471,700","5,297,800","5,248,500","5,024,000","5,077,200","5,424,900","4,845,000","4,625,100","5,054,100","4,832,800","5,261,600","5,209,600","5,058,300","5,011,600","4,790,700","4,743,000","4,820,500","5,107,300","4,682,400","4,556,500","4,827,700","4,568,800","5,130,000","5,103,700","5,145,300","4,955,800","4,675,000","4,846,400","4,849,000","5,213,900","4,850,300","4,557,400","4,993,600","4,956,600","5,113,200"
0008,Tri-County Metropolitan Transportation District of Oregon,N,23,"Portland, OR-WA",SR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"275,340","264,500","304,400"
0008,Tri-County Metropolitan Transportation District of Oregon,N,23,"Portland, OR-WA",YR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,040","34,400","34,600"
0011,Valley Regional Transit,N,116,"Boise City, ID",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,"2,879","2,798","2,873","3,119","3,001","2,598","2,802","2,649","3,035","3,463","2,474","2,892","3,017","2,935","2,900","3,085","2,961","2,765","2,856","2,908","3,000","3,032","2,908","2,856","2,975","2,763","3,154","2,997","2,852","2,739","2,467","2,887","2,900","3,032","2,908","2,887","3,013","2,767","3,060","2,842","2,794","2,574","2,309","2,857","2,716","2,988","2,999","2,987","2,972","2,722","2,960","2,942","3,001","3,194","3,043","3,416","3,261","4,379","3,797","3,612","4,049","3,969","4,071","4,362","3,863","3,184","3,450","3,505","3,592","3,990","3,126","3,229","2,970","2,870","2,957","3,250","2,970","3,053","2,777","2,823","2,920","3,181","2,919","2,937","2,635","2,982","3,334","3,117","2,895","3,043","2,771","3,265","3,069","3,514","3,261","3,292","3,349","2,942","2,381","3,317","3,467","3,578","3,059","3,880","4,466","3,543","4,024","3,782","4,129","4,264","4,551"
0011,Valley Regional Transit,N,116,"Boise City, ID",DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,140,129,157,129,111,163,151,195,0,0,0,0,0,0,0,0,0,0,0,0,344,272,299,290,266,257,224,242,208,312,331,356,223,205,217,238,207,227,178,180,184,212,208,190,195,188,232,242,223,178,174,176,170,202,173,147,198,190,150,153,166,129,150,127,136,161,186,221,178,162,189,206,153,146,173,128,110,157,164,160,155,194,215,189,144,282,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011,Valley Regional Transit,N,116,"Boise City, ID",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,"100,590","100,352","100,105","109,856","91,298","80,961","76,776","76,821","107,160","107,808","93,780","92,429","67,617","70,556","77,443","73,200","65,334","63,617","58,686","62,041","75,640","85,434",0,0,"81,056","83,693","90,622","86,801","82,183","69,049","56,242","73,551","89,763","84,818","83,661","78,902","78,460","76,448","85,103","76,971","95,004","73,095","64,334","77,114","89,105","85,434","78,999","69,111","78,947","72,327","75,058","73,757","77,667","69,820","68,087","78,549","76,747","93,851","78,244","74,340","82,320","84,612","83,824","92,873","88,907","79,871","93,837","89,423","103,567","116,484","95,650","98,604","101,761","102,234","104,537","112,043","97,921","95,317","92,271","84,907","99,123","100,328","95,317","99,124","101,069","103,317","116,840","111,028","96,715","94,109","88,703","110,161","112,612","117,471","106,070","104,978","115,141","114,948","133,450","103,340","115,222","109,912","102,179","102,953","131,258","131,156","125,096","114,884","110,482","130,967","139,658"
0011,Valley Regional Transit,N,116,"Boise City, ID",MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,719","7,391","6,785","7,042","6,231","6,628","6,910","5,296","6,188",0,0,0,0,0,0,0,0,0,0,0,0,"9,309","8,254","9,491","9,921","6,923","8,811","10,168","9,937","9,693","9,527","9,052","9,281","9,396","8,959","10,197","9,665","14,114","11,606","9,554","11,169","10,244","11,099","10,294","10,309","10,979","10,422","11,535","10,834","12,944","8,515","8,389","9,549","10,890","11,658","10,235","8,827","13,191","14,683","14,873","17,302","16,888","17,450","19,129","18,502","22,030","22,519","15,098","15,374","15,413","16,634","17,366","18,504","15,257","15,716","15,848","16,937","19,747","19,666","16,587","15,574","15,294","17,321","18,147","20,911","15,992","16,983","15,925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0012,Municipality of Anchorage - Public Transportation Department,N,135,"Anchorage, AK",DR,PT,"16,095","15,503","14,704","17,259","16,757","14,774","16,405","16,490","15,368","18,412","15,473","15,644","17,680","16,603","16,890","17,947","16,645","15,407","16,022","15,109","15,520","18,106","14,651","15,441","16,377","16,310","18,333","18,084","16,006","15,258","14,780","15,321","15,378","15,668","14,854","14,506","16,589","14,707","16,758","14,901","14,635","15,425","13,394","15,282","15,415","15,552","15,208","15,177","14,767","14,207","16,670","14,800","15,673","15,343","14,006","15,299","14,349","16,222","15,239","13,618","15,293","14,611","15,515","15,707","15,896","14,079","13,842","15,255","13,524","16,340","14,533","14,265","17,467","17,989","16,981","18,485","15,408","16,486","15,225","14,903","16,095","17,406","14,577","15,382","14,010","16,026","17,575","18,370","15,538","15,991","16,259","15,547","15,901","17,594","15,635","16,525","16,798","16,688","18,531","18,417","15,837","16,290","15,351","16,090","16,571","16,558","14,640","16,074","16,905","15,840","17,200","16,705","15,574","15,413","15,073","17,514","16,825","17,680","17,913","16,421","17,259","16,911","18,035"
0012,Municipality of Anchorage - Public Transportation Department,N,135,"Anchorage, AK",MB,DO,"261,493","258,630","269,448","285,148","272,230","266,463","252,927","250,742","239,617","276,769","238,875","238,138","263,868","265,462","278,792","285,508","270,548","290,715","284,321","279,039","284,731","310,516","253,932","272,019","270,070","282,419","316,772","305,852","284,511","328,271","295,456","304,489","286,605","302,497","281,838","277,279","301,989","306,664","359,928","347,589","331,685","351,201","335,928","366,056","349,019","325,631","297,850","301,534","295,865","296,004","354,578","333,204","345,353","349,292","332,932","348,798","327,545","349,960","304,309","292,030","306,514","304,927","336,697","341,075","335,027","355,535","338,154","364,572","320,645","366,482","323,316","295,801","314,189","312,900","337,277","355,327","354,163","393,554","389,078","387,455","368,113","376,387","311,355","320,906","307,663","312,129","366,656","369,404","343,610","377,231","371,553","363,205","356,932","375,478","294,353","327,321","332,724","339,549","382,455","367,077","337,430","368,322","349,666","362,825","344,577","350,647","308,022","302,284","314,704","315,655","375,247","363,701","344,555","367,886","339,129","368,433","359,807","363,071","316,972","319,341","322,349","356,388","383,141"
0012,Municipality of Anchorage - Public Transportation Department,N,135,"Anchorage, AK",VP,PT,"10,032","9,160","9,497","9,724","9,856","8,680","9,372","9,108","8,246","10,120","10,122","10,200","7,334","6,291","7,034","7,472","7,074","6,555","6,998","7,021","7,606","7,741","5,897","6,556","7,416","6,874","8,174","7,800","7,150","7,453","6,767","7,239","7,180","7,152","7,491","7,379","7,416","6,874","8,174","7,800","7,150","7,453","6,767","7,239","7,180","7,152","7,491","7,379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0016,Community Urban Bus Service,N,378,"Longview, WA-OR",DR,PT,"3,591","3,254","3,430","3,564","3,590","3,149","3,274","3,563","3,408","4,009","3,483","3,129","3,580","3,299","3,420","3,583","3,619","3,259","3,458","3,170","3,386","3,818","3,194","3,341","3,091","3,307","3,881","3,805","3,491","3,585","3,277","3,353","3,672","3,699","3,465","3,656","3,557","3,414","3,814","3,531","3,500","3,428","3,159","3,787","3,721","3,757","3,595","3,770","3,807","3,736","4,334","3,625","4,079","3,887","3,496","4,009","3,843","3,983","3,666","3,579","3,710","3,485","4,228","3,769","3,712","3,484","3,273","3,662","3,554","4,214","3,753","3,330","3,820","3,907","3,895","4,099","3,988","3,830","4,117","3,974","4,045","4,379","3,695","3,146","4,050","3,970","4,226","4,233","3,949","3,882","3,782","3,786","4,097","4,962","4,137","4,529","4,373","4,371","4,354","4,459","4,722","4,895","4,411","4,591","4,225","4,922","3,953","4,259","4,505","4,153","5,524","5,357","5,083","5,751","4,847","5,695","5,447","5,661","5,378","5,251","5,172","5,571","6,079"
0016,Community Urban Bus Service,N,378,"Longview, WA-OR",MB,DO,"27,120","26,238","26,198","28,994","28,464","25,961","26,771","28,023","26,098","31,086","28,018","27,636","30,427","28,307","28,586","28,739","27,881","25,896","25,308","25,672","25,237","27,536","24,394","27,582","26,575","27,326","31,011","30,232","26,590","28,469","26,133","27,522","28,411","28,176","27,137","28,935","28,135","27,368","28,833","27,546","26,096","26,021","23,650","27,464","26,818","27,970","26,093","26,736","28,171","28,575","31,313","27,289","30,068","28,475","24,471","27,343","25,868","27,380","25,153","26,297","29,325","27,588","30,319","30,827","31,858","28,078","26,553","28,436","25,047","29,564","27,583","25,850","29,318","29,647","28,507","30,849","30,697","29,574","31,364","26,666","28,811","34,051","28,613","30,159","33,238","32,566","32,312","34,534","30,471","31,905","41,812","42,343","39,451","44,115","39,385","42,657","32,681","32,372","36,785","33,980","32,094","33,462","32,095","33,187","31,284","33,233","30,380","34,225","34,053","31,646","35,204","34,564","34,143","32,796","27,831","31,014","30,899","32,367","31,343","32,210","31,111","31,576","32,645"
0018,Ben Franklin Transit,N,188,"Kennewick-Richland, WA",DR,DO,"26,130","24,451","26,451","25,716","26,619","21,075","20,994","20,842","24,324","29,186","24,067","23,718","26,704","25,685","27,555","26,775","28,243","22,505","23,292","20,900","29,285","33,713","27,294","27,742","27,345","29,838","35,224","30,614","31,246","26,417","24,410","21,964","30,928","31,858","31,027","28,180","31,990","30,337","35,649","30,276","31,440","27,981","25,122","25,241","34,117","36,148","33,759","30,934","36,579","34,542","40,364","32,252","37,753","32,109","27,732","28,619","35,870","38,925","36,424","32,098","39,347","37,160","42,098","36,113","40,924","31,969","29,973","30,639","34,060","39,878","34,433","30,779","36,607","37,740","38,307","37,174","37,836","31,578","31,049","30,102","38,492","42,127","34,596","35,322","38,911","37,300","39,863","39,038","36,508","31,350","28,588","29,899","37,764","39,696","33,740","32,584","34,501","32,594","34,302","33,653","31,840","27,838","26,166","25,132","30,686","30,439","27,909","29,298","30,332","28,973","32,843","29,278","29,433","27,529","24,404","28,396","30,187","29,439","27,573","26,606","27,483","28,211","29,373"
0018,Ben Franklin Transit,N,188,"Kennewick-Richland, WA",DR,PT,"7,505","6,342","6,985","7,159","7,438","8,422","14,263","11,079","7,076","9,484","8,119","7,664","9,015","8,370","9,643","9,657","9,504","10,689","15,675","13,075","10,999","12,398","10,153","11,364","11,657","11,467","13,484","13,494","12,198","15,428","18,781","15,798","12,022","13,344","14,027","15,641","13,529","13,215","15,568","14,220","11,487","16,947","18,812","16,439","14,503","15,160","15,111","15,547","16,586","15,676","15,847","19,034","18,562","19,791","21,325","23,992","16,813","17,213","16,315","15,271","14,677","12,947","15,655","13,520","15,276","17,088","21,750","22,926","15,695","19,559","18,086","17,423","17,323","17,385","18,695","19,192","18,980","20,032","27,502","23,109","18,899","20,853","17,507","18,501","18,917","18,122","19,644","19,584","19,259","19,297","21,133","14,117","10,319","11,184","10,900","9,923","10,805","10,529","12,075","11,915","11,348","13,615","17,620","14,395","11,093","11,660","9,171","9,555","4,647","4,231","5,019","4,487","4,790","7,277","9,971","9,211","4,646","4,506","4,313","4,436","4,223","4,573","4,817"
